Q1053100,"Silvia Montefoschi è una psicologa e psicoterapeuta italiana, nota per il suo lavoro nel campo della psicologia clinica e della psicoterapia. È particolarmente conosciuta per i suoi contributi alla comprensione e al"
Q116025,"Adrienne von Speyr (1902-1967) è stata una mistica, scrittrice e medico svizzera. È conosciuta principalmente per la sua profonda spiritualità e per la sua opera letteraria,"
Q12326078,"Marie Krogh (1874-1943) è stata una fisiologa e ricercatrice danese, nota principalmente per i suoi contributi alla fisiologia respiratoria e alla medicina. È stata la moglie del fisiologo"
Q1248662,"Lucille Teasdale-Corti (1929-1996) è stata una chirurga canadese di origine italiana, nota per il suo lavoro pionieristico in Africa, in particolare in Uganda. È stata una"
Q133009,"Gro Harlem Brundtland è una figura politica e medica norvegese di grande rilievo. Nata il 20 aprile 1939, è conosciuta principalmente per il suo ruolo come Primo Ministro della Norvegia e per"
Q1337584,Emily Blackwell (1826-1910) è stata una pioniera della medicina e una delle prime donne a laurearsi in medicina negli Stati Uniti. È nata in Inghilterra e si è trasferita negli Stati Uniti con
Q150276,Nkosazana Dlamini-Zuma è una figura politica sudafricana di grande rilievo. È nata il 27 gennaio 1949 e ha avuto una carriera politica lunga e variegata. Ecco alcuni
Q15142821,"Maria del Río è una cantante e attrice colombiana, nata il 24 luglio 1972 a Bogotá. È conosciuta principalmente per il suo lavoro nel mondo della musica e della televisione. Ha iniziato la sua carriera come"
Q15980336,"Charlotte Olivier è un nome che potrebbe riferirsi a diverse persone, poiché non è un nome particolarmente raro. Senza ulteriori dettagli, è difficile identificare una specifica Charlotte Olivier. Tuttavia, posso fornirti alcune informazioni generali su come pot"
Q16039295,"Venera Padua è un nome che potrebbe riferirsi a diverse persone, a seconda del contesto. Tuttavia, senza ulteriori dettagli, è difficile identificare una persona specifica con questo nome. Potrebbe essere utile fornire ulteriori"
Q16400,"Han Suyin (1917-2012) è stata una scrittrice, giornalista e medico belga di origine cinese. Nata a Pechino, Han Suyin è conosciuta per i suoi numerosi romanzi e sag"
Q16560401,"Giulia Grillo è una politica italiana. Nata il 30 marzo 1975 a Milano, ha studiato medicina e chirurgia all'Università degli Studi di Milano, specializzandosi in chirurgia generale. Ha lavorato"
Q16889008,"Mariam Yahya Ibrahim è una donna sudanese che ha guadagnato notorietà internazionale per il suo caso legale riguardante la sua condanna a morte per apostasia e adulterio. Nata in una famiglia cristiana, Mariam"
Q16937497,"Giulia Enders è una medico e divulgatrice scientifica tedesca, nata nel 1993. È conosciuta principalmente per il suo libro ""Il charmantissimo intestino: Tutto quello che avreste voluto sapere sul v"
Q18674649,"Florence Duperval Guillaume è una figura politica haitiana. È stata la First Lady di Haiti dal 2011 al 2016, in quanto moglie del presidente Michel Martelly. Durante il suo mandato, ha lavor"
Q18758690,"Al momento della mia ultima aggiornamento nel 2023, non ho informazioni specifiche su una persona di nome Sofia Schafranov. È possibile che sia una persona poco nota o che abbia acquisito notorietà dopo la"
Q18812033,"Luisa Guidotti Mistrali è una figura meno conosciuta rispetto ad altre personalità storiche, ma è possibile che si riferisca a una persona che ha avuto un ruolo significativo in un contesto specifico, come la cultura, la politica"
Q193923,Harriet A. Hall è una figura nota per il suo lavoro nel campo della medicina e della salute pubblica. È una medica e una scrittrice che ha contribuito significativamente alla promozione della medicina basata sull'evidenza e alla critica delle
Q19587156,Eva Carneiro è una dottoressa in medicina sportiva e una ex-medico della squadra di calcio del Chelsea Football Club. È nata il 28 ottobre 1973 a Gibilterra. Carneiro ha studiato medicina
Q1992420,"Mary Corinna Putnam Jacobi (1842-1906) è stata una medico e scrittrice americana, nota per i suoi contributi significativi nel campo della medicina e per il suo attivismo per i diritti delle"
Q19984813,"Simonetta Tosi è una storica dell'arte italiana, specializzata in storia dell'arte medievale e rinascimentale. È nota per i suoi studi approfonditi e le sue pubblicazioni su vari aspetti dell'arte e della cultura del"
Q202818,"Ita Wegman (1876-1943) è stata una figura importante nel movimento antroposofico, fondato da Rudolf Steiner. Nata in Svizzera, Wegman divenne una delle principali collaboratrici"
Q203011,"Zilda Arns Neumann (1934-2010) è stata una pediatra e attivista brasiliana, nota per il suo impegno nella promozione dei diritti dei bambini e delle famiglie. È stata la"
