Q10316587,"Laurita Vaz es una abogada y jueza brasileña, actualmente ministra del Superior Tribunal de Justicia de Brasil.
"
Q1102341,"Clorinda Málaga fue una destacada antropóloga peruana, reconocida por sus investigaciones sobre el folclore y las tradiciones andinas.
"
Q11161668,"Liliane Dahlmann fue una periodista, escritora y profesora de alemán que se especializó en traducir obras literarias del francés al alemán.
"
Q11928413,"Josefina Salord Ripoll es una filóloga y política menorquina, reconocida por su labor en la promoción y defensa de la lengua y cultura catalanas, y por su trayectoria en el ámbito político local e insular en Menorca.
"
Q12071552,"Tiffany Trump es la hija menor del expresidente de los Estados Unidos, Donald Trump, y su segunda esposa, Marla Maples.
"
Q12180950,"Anisa Makhlouf fue la esposa de Hafez al-Assad y la madre del actual presidente sirio, Bashar al-Assad.
"
Q12366816,"Kersti Kaljulaid fue la primera mujer presidenta de Estonia, sirviendo en el cargo de 2016 a 2021.
"
Q12494860,"Lilis Suryani fue una popular cantante indonesia conocida por su poderosa voz y sus patrióticas canciones durante las décadas de 1960 y 1970.
"
Q127142,"Azra Jafari es una política afgana que fue la primera alcaldesa de una ciudad en Afganistán.
"
Q12840326,"Hijran Huseynova es una política azerbaiyana, actualmente Presidenta del Comité Estatal de Asuntos de la Familia, la Mujer y la Infancia de la República de Azerbaiyán.
"
Q1339382,"Kimora Lee Simmons es una empresaria, modelo, personalidad de televisión y diseñadora de moda estadounidense, mejor conocida por su marca de ropa Baby Phat.
"
Q138048,"Park Geun-hye fue la primera mujer presidenta de Corea del Sur, destituida de su cargo en 2017 tras un escándalo de corrupción.
"
Q15633683,"Catherine Samba-Panza fue la presidenta interina de la República Centroafricana desde 2014 hasta 2016, asumiendo el cargo en un periodo de grave conflicto y crisis política.
"
Q15780541,"María Cecilia Chacón es una política boliviana que ha sido ministra de Defensa y diputada, conocida por su trayectoria en el Movimiento al Socialismo (MAS) y su participación en momentos políticos clave en Bolivia.
"
Q158707,"Pat Nixon fue la esposa de Richard Nixon, que fue la Primera Dama de los Estados Unidos desde 1969 hasta 1974.
"
Q16297566,"Aída Avella es una política colombiana, sobreviviente del exterminio de la Unión Patriótica, que ha sido concejala, representante a la Cámara, senadora y candidata a la presidencia de Colombia.
"
Q16298935,"Luz Ebensperger Orrego es una abogada y política chilena, senadora por la Región de Tarapacá desde 2018 y militante de la Unión Demócrata Independiente (UDI).
"
Q16301399,"Arlet Mólgora Glover es una política mexicana, militante del PRI, que ha sido diputada federal y senadora de la República.
"
Q163225,"Sonia Gandhi es una política india de origen italiano que ha sido presidenta del Congreso Nacional Indio durante el período más largo en la historia de este partido.
"
Q165421,"Jacqueline Kennedy Onassis fue una figura icónica estadounidense, conocida por ser la esposa del presidente John F. Kennedy y la primera dama de los Estados Unidos, así como por su estilo, elegancia y posterior matrimonio con el magnate naviero griego Aristóteles Onassis.
"
Q16543577,"Carmen Gana es una reconocida actriz chilena con una extensa trayectoria en teatro, cine y televisión.
"
Q16601357,"María Genoveva de Jesús Guardiola Arbizú fue una monja concepcionista franciscana mexicana, abadesa del Convento del Dulcísimo Nombre de Jesús en Saltillo, Coahuila, y escritora de obras religiosas.
"
Q16643032,"Tránsito Flórez fue una destacada actriz colombiana, reconocida por su larga trayectoria en teatro, cine y televisión.
"
Q168479,"Chiara Lubich fue la fundadora del Movimiento de los Focolares, una organización internacional que promueve la unidad y la fraternidad universal basada en los principios del Evangelio.
"
Q17057687,"Emilia Márquez de la Plata fue una destacada feminista y activista chilena por los derechos de las mujeres, conocida por su rol en la lucha por el sufragio femenino en Chile y su posterior activismo en la defensa de los derechos humanos durante la dictadura militar.
"
Q170581,"Nancy Pelosi es una política estadounidense que ha servido como Presidenta de la Cámara de Representantes de los Estados Unidos en dos ocasiones, siendo la única mujer en ocupar ese cargo hasta la fecha.
"
Q17364254,"Agustina Contucci y Oribe es una figura pública uruguaya destacada por su activismo en derechos humanos, especialmente en relación a la memoria y justicia por los crímenes de la dictadura.
"
Q17462511,"Nelly Rivas fue una joven que tuvo una relación sentimental con el expresidente argentino Juan Domingo Perón en la década de 1950, relación que causó controversia debido a la diferencia de edad y la situación política de la época.
"
Q17622681,"Beatriz Bosch es una reconocida historiadora argentina especializada en historia social y política argentina del siglo XX, especialmente en el peronismo.
"
Q18198028,"Rula Ghani fue la Primera Dama de Afganistán y esposa del expresidente Ashraf Ghani.
"
Q18224934,"Cornelia Schmidt-Liermann es una abogada y política argentina, diputada nacional desde 2009 y conocida por su trabajo en temas de política exterior y derechos humanos.
"
Q1825004,"Liliana Segre es una senadora vitalicia italiana y sobreviviente del Holocausto, reconocida por su incansable labor de testimonio y lucha contra el antisemitismo y el racismo.
"
Q1826534,"Sin más contexto, es imposible saber quién es Sara Pérez Romero. Podría ser cualquier persona.
"
Q18696606,"Marta Ferrusola es la viuda de Jordi Pujol, expresidente de la Generalitat de Cataluña, y figura clave en la investigación sobre la fortuna oculta de la familia Pujol.
"
Q18711141,"María García Granados y Saborío fue una intelectual, escritora, periodista y feminista guatemalteca, conocida como ""La Niña Guatemala"" y musa del poema homónimo de José Martí.
"
Q18889015,"Baltazara Calderón fue una heroína de la independencia ecuatoriana, conocida por su valentía al defender su ciudad natal, Riobamba, del ejército realista en 1822.
"
Q190628,"Barbara Bush fue la esposa de George H. W. Bush, el 41º Presidente de los Estados Unidos, y madre de George W. Bush, el 43º Presidente.
"
Q193426,"Nancy Reagan fue la esposa del presidente Ronald Reagan y la primera dama de los Estados Unidos de 1981 a 1989, conocida por su campaña antidrogas ""Just Say No"" y su influencia en la política de su esposo.
"
Q1960481,"Amalia Solórzano fue la esposa del expresidente de México Lázaro Cárdenas y una figura importante en la filantropía y el activismo social en México.
"
Q19648737,"Francisca Aparicio, también conocida como Pancha Lara, fue una heroína salvadoreña que participó activamente en la lucha por la independencia de Centroamérica.
"
Q19729561,"Ana Paredes Arosemena es una abogada y política panameña que ha servido como diputada en la Asamblea Nacional y ha ocupado cargos importantes en el gobierno de Panamá.
"
Q19991536,"Agata Kornhauser-Duda es la actual Primera Dama de Polonia, casada con el presidente Andrzej Duda.
"
Q20007256,"Joaquina Cabrera fue una figura importante de la independencia de Guatemala, conocida por su valentía y por participar en conspiraciones contra el régimen español.
"
Q20011492,"Celia Barrios de Reyna fue una importante figura política guatemalteca, conocida por su activismo feminista y su papel como Primera Dama de Guatemala durante el gobierno de su esposo, Miguel Ydígoras Fuentes.
"
Q20015650,"Sara Ugarte fue una destacada feminista, escritora, política y diplomática boliviana, pionera en la lucha por los derechos de las mujeres en su país.
"
Q20016238,"Inés García de López de Santa Anna fue la esposa de Antonio López de Santa Anna, el influyente político y militar mexicano del siglo XIX.
"
Q20051356,"Algeria Benton de Reyna fue una destacada pianista, compositora y educadora musical panameña, reconocida por su labor en la promoción de la música clásica en Panamá y por sus propias composiciones.
"
Q206191,"Abigail Adams fue la esposa y confidente del presidente John Adams y madre del presidente John Quincy Adams, conocida por sus cartas que ofrecían una visión de la vida en la época revolucionaria y por su defensa de los derechos de la mujer.
"
Q20735819,"Silvia Martorell es una reconocida experta en marketing digital y redes sociales, con una amplia trayectoria como consultora, formadora y conferenciante.
"
Q20743333,"Carmen Callisto es una actriz de doblaje conocida por ser la voz habitual en español de actrices como Whoopi Goldberg, Kathy Bates y Queen Latifah.
"
Q20743422,"Lastenia Gamarra Menéndez fue una destacada educadora, escritora y defensora de los derechos de la mujer peruana, conocida por su labor en la promoción de la educación femenina y la igualdad de género en el Perú del siglo XX.
"
Q20743476,"Teresa Jado es una reconocida *influencer* española de moda y estilo de vida, conocida por su elegancia y contenido aspiracional.
"
Q20744826,"Rosa Ascázubi y Matheu fue una patriota quiteña, esposa del prócer Juan de Salinas y Zenitagoya, que jugó un papel importante en los eventos previos a la independencia de Ecuador.
"
Q20745372,"Mariana del Alcázar es una periodista y presentadora de televisión chilena, conocida por su trabajo en programas de debate político y entrevistas en profundidad.
"
Q20747062,"Ligia Canto Lugo es una destacada antropóloga mexicana especializada en estudios mayas, género y derechos indígenas.
"
Q20748116,"María Cristina Vilanova fue una actriz argentina destacada en teatro, cine y televisión, recordada por su versatilidad y talento en roles dramáticos y cómicos.
"
Q20829705,"Rosario Pallares Zaldumbide fue una escritora, poeta y activista cultural ecuatoriana, destacada por su labor en la promoción de la literatura y las artes en su país.
"
Q20830783,"Martha Bucaram fue la esposa del presidente ecuatoriano Jaime Roldós Aguilera y Primera Dama de Ecuador hasta su fallecimiento en un accidente aéreo en 1981.
"
Q213122,"Betty Ford fue la esposa del presidente Gerald Ford y sirvió como Primera Dama de los Estados Unidos desde 1974 hasta 1977. Es recordada por su honestidad y franqueza, particularmente sobre sus luchas personales con el alcoholismo y la adicción a las drogas, y por su defensa de los derechos de las mujeres.
"
Q215062,"Mary Todd Lincoln fue la esposa del presidente estadounidense Abraham Lincoln, conocida por su personalidad compleja y sus dificultades emocionales, así como por sus contribuciones a la vida social de la Casa Blanca.
"
Q21511883,"Brigitte Macron es la esposa del presidente francés Emmanuel Macron y una ex profesora de literatura.
"
Q215342,"Maria Kaczyńska fue la primera dama de Polonia entre 2005 y 2010 y esposa del presidente Lech Kaczyński.
"
Q2170038,"Margarita Maza fue la esposa de Benito Juárez, considerada una figura clave en la resistencia y el apoyo al gobierno liberal durante la época de la Reforma en México.
"
Q219353,"Rosalynn Carter fue la Primera Dama de los Estados Unidos, esposa del presidente Jimmy Carter, y una activa defensora de la salud mental, la erradicación de la falta de vivienda y los derechos de las mujeres.
"
Q229032,"Janet Napolitano es una política, abogada y educadora estadounidense que fue Secretaria de Seguridad Nacional durante la administración de Barack Obama y gobernadora de Arizona de 2003 a 2009.
"
Q22903610,"Lynn K. Nyhart es una historiadora de la ciencia que se especializa en la historia de la biología del siglo XIX y principios del XX, particularmente en Alemania.
"
Q229162,"Elena Ceaușescu fue la esposa del líder comunista rumano Nicolae Ceaușescu, quien ejerció una gran influencia política y fue conocida por su supuesta experiencia científica, aunque ampliamente considerada como falsa.
"
Q229520,"Raísa Gorbachova fue la esposa del líder soviético Mijaíl Gorbachov y una figura influyente en la Unión Soviética por su trabajo en causas humanitarias y su estilo moderno.
"
Q231637,"Asma al-ásad es la esposa del presidente sirio Bashar al-Ásad y, por lo tanto, la primera dama de Siria.
"
Q233282,"Liudmila Ocherétnaya es la exesposa de Vladímir Putin, el presidente de Rusia.
"
Q233628,"Elizabeth Kortright Monroe fue la esposa de James Monroe, quinto presidente de los Estados Unidos, y sirvió como primera dama desde 1817 hasta 1825.
"
Q233638,"Dolley Madison fue una primera dama estadounidense conocida por su carisma social y su valentía al salvar un retrato de George Washington y otros objetos importantes de la Casa Blanca durante la Guerra de 1812.
"
Q233644,"Frances Cleveland fue la esposa del presidente Grover Cleveland, y también fue la primera dama más joven de la historia de los Estados Unidos.
"
Q233648,"Lady Bird Johnson fue la esposa del presidente Lyndon B. Johnson, conocida por su activismo ambiental y su campaña para embellecer las ciudades y autopistas estadounidenses.
"
Q233656,"Angelica Van Buren fue la nuera del presidente Martin Van Buren, quien actuó como anfitriona de la Casa Blanca durante su presidencia después de que su esposa falleciera.
"
Q233660,"Louisa Adams fue la esposa nacida en Inglaterra del sexto presidente de los Estados Unidos, John Quincy Adams, y Primera Dama de los Estados Unidos de 1825 a 1829.
"
Q233669,"Lou Henry Hoover fue la esposa del presidente de los Estados Unidos Herbert Hoover y sirvió como Primera Dama desde 1929 hasta 1933.
"
Q233686,"Mamie Eisenhower fue la esposa del Presidente de los Estados Unidos Dwight D. Eisenhower y la Primera Dama de los Estados Unidos desde 1953 hasta 1961.
"
Q234283,"Ellen Axson Wilson fue la primera esposa del presidente estadounidense Woodrow Wilson y Primera Dama de los Estados Unidos desde 1913 hasta su muerte en 1914.
"
Q234287,"Grace Coolidge fue la esposa del presidente Calvin Coolidge y sirvió como Primera Dama de los Estados Unidos desde 1923 hasta 1929, siendo conocida por su calidez, gracia y popularidad.
"
Q234525,"Julia Tyler fue la segunda esposa del presidente John Tyler y sirvió como Primera Dama de los Estados Unidos de 1844 a 1845.
"
Q235177,"Cécilia Attias es una exmodelo y publicista francesa, conocida principalmente por haber sido la esposa del expresidente francés Nicolas Sarkozy.
"
Q235685,"Dana Reeve fue una actriz, cantante y activista estadounidense, esposa de Christopher Reeve, conocida por su defensa de las personas con discapacidades tras la lesión de su marido.
"
Q2366365,"Soledad Orozco fue una destacada figura feminista y política chilena, reconocida por su lucha por el voto femenino y sus contribuciones a la educación y los derechos de la mujer en el siglo XX.
"
Q237590,"Edith Kermit Carow Roosevelt fue la segunda esposa del presidente Theodore Roosevelt y la primera dama de los Estados Unidos de 1901 a 1909.
"
Q23764968,"Paola Mahuad Calderón es una economista y política ecuatoriana, hija del expresidente Jamil Mahuad, que ha incursionado en la función pública y el análisis económico.
"
Q237918,"Ann Richards fue una política estadounidense y la 45a gobernadora de Texas, conocida por su ingenio, su oratoria progresista y su defensa de las mujeres y las minorías.
"
Q238001,"Martha Jefferson fue la esposa de Thomas Jefferson, la tercera presidenta de los Estados Unidos, quien murió joven, dejando a Jefferson viudo.
"
Q238387,"Rachel Jackson fue la esposa de Andrew Jackson, el séptimo presidente de los Estados Unidos.
"
Q23932531,"Margarita Pérez Pallares es una destacada química, investigadora y profesora española, reconocida por su trabajo en nanociencia y nanotecnología, especialmente en materiales cerámicos funcionales y sus aplicaciones.
"
Q23933692,"Gladys Peet fue una famosa artista australiana conocida por sus pinturas de flores y naturalezas muertas.
"
Q23941421,"Laura Monroy Garaycoa es una destacada investigadora ecuatoriana en el campo de la biotecnología y la biología molecular, con un enfoque en la búsqueda de soluciones innovadoras para problemas agrícolas y de salud.
"
Q2399053,"Natalia Chacón es una periodista y presentadora de noticias colombiana, conocida por su trabajo en medios como Noticias Caracol y CM&.
"
Q24262158,"Lucía Petrona Riera Merlo, más conocida como Doña Petrona, fue una célebre cocinera y presentadora de televisión argentina, considerada la precursora de la cocina mediática en su país.
"
Q24934525,"Ana Teresa Morales es una destacada economista boliviana que ha ocupado cargos importantes en el gobierno de su país, incluyendo el de Ministra de Desarrollo Productivo y Economía Plural.
"
Q24934539,"Nardi Suxo Iturri es una abogada y política boliviana que se desempeñó como Ministra de Transparencia Institucional y Lucha Contra la Corrupción durante el gobierno de Evo Morales.
"
Q24960797,"Carmen Miguens de Avellaneda fue una destacada política y defensora de los derechos humanos argentina, reconocida por su lucha contra la dictadura militar y su compromiso con la memoria, la verdad y la justicia.
"
Q253667,"Suha Arafat es la viuda del fallecido líder palestino Yasser Arafat.
"
Q25408199,"Menca de Leoni fue una escritora, periodista y activista feminista española, conocida por su defensa de los derechos de la mujer y sus obras literarias.
"
Q254478,"Frances Perkins fue la primera mujer Secretaria de Trabajo de los Estados Unidos y una figura clave en la creación de las políticas del New Deal bajo la presidencia de Franklin D. Roosevelt.
"
Q255169,"Edith Wilson fue la segunda esposa del presidente Woodrow Wilson, y se le atribuye el haber actuado como una especie de presidenta en funciones después de que Wilson sufriera un derrame cerebral en 1919.
"
Q257464,"Sally Hemings fue una mujer esclavizada afroamericana que se cree que tuvo una relación de larga duración con el presidente de los Estados Unidos, Thomas Jefferson, y le dio seis hijos.
"
Q263322,"Elaine Chao es una política y empresaria estadounidense que se desempeñó como Secretaria de Transporte bajo el presidente Donald Trump y como Secretaria de Trabajo bajo el presidente George W. Bush.
"
Q268799,"Kathleen Cavendish, marquesa de Hartington, fue una socialité irlandesa y hermana del presidente John F. Kennedy que se casó con el heredero del Ducado de Devonshire.
"
Q269422,"Claude Pompidou fue la esposa de Georges Pompidou, Presidente de Francia de 1969 a 1974, y una figura destacada por su elegancia y labor social.
"
Q270703,"Danielle Mitterrand fue la esposa del Presidente francés François Mitterrand y una destacada activista por los derechos humanos, especialmente comprometida con las causas de los pueblos indígenas y los países del Tercer Mundo.
"
Q272559,"Leila Ben Ali fue la segunda esposa del presidente tunecino Zine El Abidine Ben Ali y, durante su mandato, se le acusó de corrupción y de ejercer una gran influencia en el gobierno.
"
Q27450042,"Elena Yerovi Matheu fue una destacada periodista, escritora y dramaturga ecuatoriana, conocida por su aguda crítica social y su importante contribución al teatro y la literatura del país.
"
Q275278,"Carmen Romero Rubio fue la segunda esposa de Porfirio Díaz, y una figura importante en la sociedad mexicana de finales del siglo XIX y principios del XX, conocida por su influencia cultural y social durante el Porfiriato.
"
Q27664889,"María Rosa Pulley Vergara es una reconocida astrónoma y divulgadora científica chilena, destacada por su trabajo en la difusión de la astronomía a nivel escolar y público general, así como por su investigación en la formación de estrellas.
"
Q2836599,"Alice Hathaway Lee Roosevelt fue la primera esposa de Theodore Roosevelt y la madre de su hija mayor, Alice Roosevelt Longworth.
"
Q2841737,"Mercedes Jijón es una reconocida artista plástica ecuatoriana, principalmente conocida por su trabajo en pintura, grabado y escultura, a menudo explorando temas sociales y culturales.
"
Q285157,"Anne Sweeney es una poderosa ejecutiva de medios conocida por su liderazgo en Disney-ABC Television Group, donde presidió durante 14 años, transformando la compañía en una fuerza dominante en la programación para niños y familias.
"
Q285707,"Felisa Miceli fue la primera mujer en ocupar el cargo de Ministra de Economía de Argentina, desempeñándose durante el gobierno de Néstor Kirchner.
"
Q286996,"Dulce María Sauri Riancho es una política mexicana, perteneciente al Partido Revolucionario Institucional (PRI), que ha sido diputada, senadora y gobernadora de Yucatán.
"
Q2877957,"Matilde Ibáñez Tálice fue una destacada bióloga uruguaya, pionera en el estudio de la ecología y la fauna del país, especialmente de los arácnidos.
"
Q2878217,"Ángeles Lardizábal es una reputada experta en protocolo, comunicación y relaciones públicas en España.
"
Q28810828,"Lola Vilar Gallego es una política española, diputada en el Congreso por el PSOE en la XV legislatura.
"
Q2915387,"Elisa Alicia Lynch fue una mujer irlandesa que se convirtió en la compañera del presidente paraguayo Francisco Solano López y una figura clave en la historia de Paraguay durante la Guerra de la Triple Alianza.
"
Q2925999,"Justine Kasa-Vubu fue una política congoleña, hija del primer presidente de la República Democrática del Congo, Joseph Kasa-Vubu, y senadora vitalicia.
"
Q29263390,"Mabel García de Ángel es una destacada investigadora colombiana en el campo de la computación y la inteligencia artificial, especialmente reconocida por su trabajo en sistemas multi-agente y la aplicación de la IA en el sector educativo.
"
Q29835628,"Claudia Arlett Espino es una política mexicana, diputada federal por el estado de Chihuahua.
"
Q298532,"Leyla Aliyeva es la hija mayor del presidente de Azerbaiyán, Ilham Aliyev, y es conocida por su trabajo como vicepresidenta de la Fundación Heydar Aliyev, así como por su participación en actividades sociales y culturales.
"
Q299646,"Ana Botín es la presidenta ejecutiva del Grupo Santander, una de las instituciones financieras más grandes del mundo.
"
Q30059901,"Pilar Valiente es una reconocida abogada española, experta en propiedad intelectual y derecho del entretenimiento.
"
Q30099225,"Nora Bustamante Luciani fue una destacada historiadora venezolana, reconocida por sus investigaciones sobre la historia de la medicina y la ciencia en Venezuela.
"
Q3051421,"Ellen Gracie Northfleet es una jurista brasileña, la primera mujer en ser nombrada Ministra del Supremo Tribunal Federal de Brasil.
"
Q3052342,"Nilda Garré es una política argentina, destacada por ser la primera mujer en ocupar el cargo de Ministra de Defensa de su país y por su trayectoria en diversos cargos públicos durante los gobiernos kirchneristas.
"
Q3157719,"Jacqueline Faria fue una política venezolana, ingeniera civil, que ocupó diversos cargos públicos durante el gobierno de Hugo Chávez y Nicolás Maduro, incluyendo ministra, jefa de gobierno del Distrito Capital y presidenta de la Misión Venezuela Bella.
"
Q3163304,"Jaynet Kabila es una política congoleña y hermana gemela del ex presidente de la República Democrática del Congo, Joseph Kabila.
"
Q3334932,"Nadine Heredia Alarcón es una política peruana, esposa del expresidente Ollanta Humala, quien ha sido investigada por presunto lavado de activos y asociación ilícita para delinquir.
"
Q3361315,"Dominga Ortiz Orzúa fue la esposa del Presidente boliviano Antonio José de Sucre y la Primera Dama de Bolivia entre 1826 y 1828.
"
Q3361377,"Jacinta Parejo de Crespo es uno de los personajes principales de la novela ""Fortunata y Jacinta"" de Benito Pérez Galdós, una mujer de la alta sociedad casada con Juanito Santa Cruz, que sufre por la infidelidad de su marido con Fortunata.
"
Q3544720,"Aurora Quezon fue la esposa de Manuel L. Quezon, el primer presidente de la Commonwealth de Filipinas, y conocida por su labor humanitaria y su defensa del sufragio femenino.
"
Q3587695,"Eliane Karp es una antropóloga belga-israelí y ex primera dama de Perú, conocida por su trabajo en desarrollo económico y social, y por las controversias legales que la involucran a ella y a su esposo, el expresidente Alejandro Toledo.
"
Q3617629,"Ann Eliza Young fue una de las esposas de Brigham Young que se divorció de él y se convirtió en una destacada crítica del mormonismo y la poligamia.
"
Q3632490,"Renu Khator es la canciller de la Universidad de Houston System y presidenta de la Universidad de Houston, convirtiéndose en la primera mujer india en dirigir una importante universidad de investigación en Estados Unidos.
"
Q3690763,"Carme Ballester fue la segunda esposa de Lluís Companys, presidente de la Generalitat de Cataluña durante la Segunda República Española y la Guerra Civil, conocida por su activismo político y su fuerte personalidad.
"
Q390099,"Yuk Young-soo fue la primera dama de Corea del Sur y esposa del presidente Park Chung-hee, recordada por su elegancia y su asesinato en 1974.
"
Q394810,"Inés de Salm-Salm fue una enfermera estadounidense que sirvió en el ejército prusiano durante la guerra franco-prusiana y es conocida por sus memorias sobre sus experiencias en el frente.
"
Q4079391,"Marta Fernández Miranda de Batista fue la esposa del dictador cubano Fulgencio Batista.
"
